03-03-17-12-59-52	SessionID	165	13.59294	342.4961	655.2227
03-03-17-12-59-52	SessionUser	Pilot1-3	13.59294	342.4961	655.2227
03-03-17-12-59-52	SessionVersion	Alpha	13.59294	342.4961	655.2227
03-03-17-12-59-52	Calibration	1600x900	13.59294	342.4961	655.2227
03-03-17-12-59-52	MouseMoveD	716.1543	13.70985	401.6992	592.8867
03-03-17-12-59-52	MouseMoveV	0	13.70985	401.6992	592.8867
03-03-17-12-59-52	MouseMoveV	-0.2038532	13.82641	394.082	596.0195
03-03-17-12-59-52	MouseMoveV	0.1330449	14.14329	383.5898	608.207
03-03-17-12-59-53	MouseMoveS	0	14.25951	383.5898	608.207
03-03-17-12-59-53	MouseMoveD	626.5858	14.55966	1023.551	369.3477
03-03-17-12-59-53	MouseMoveD	323.6304	14.6764	1333.848	277.4102
03-03-17-12-59-54	MouseMoveV	-0.7747979	15.3099	1286.484	409.7461
03-03-17-12-59-54	MouseDown	0	15.44303	1296.934	404.5234
03-03-17-12-59-54	nextTutorial	1	15.52666	1296.934	404.5234
03-03-17-12-59-54	MouseUp	0	15.52666	1296.934	404.5234
03-03-17-12-59-54	MouseMoveS	0	15.52666	1296.934	404.5234
03-03-17-12-59-54	MouseMoveV	-0.9489995	15.64294	1295.234	406.2188
03-03-17-12-59-54	MouseDown	0	15.97615	1293.234	413.2188
03-03-17-12-59-54	MouseMoveS	0	15.99359	1293.234	413.2188
03-03-17-12-59-54	nextTutorial	2	16.04281	1293.234	413.2188
03-03-17-12-59-54	MouseUp	0	16.04281	1293.234	413.2188
03-03-17-12-59-55	MouseDown	0	16.36009	1293.234	413.2188
03-03-17-12-59-55	nextTutorial	3	16.46029	1293.234	413.2188
03-03-17-12-59-55	MouseUp	0	16.46029	1293.234	413.2188
03-03-17-12-59-55	MouseDown	0	16.82695	1293.234	413.2188
03-03-17-12-59-55	nextTutorial	4	16.9104	1293.234	413.2188
03-03-17-12-59-55	MouseUp	0	16.9104	1293.234	413.2188
03-03-17-12-59-55	MouseMoveS	0	17.07727	1293.234	414.2188
03-03-17-12-59-56	MouseMoveS	0	17.50954	1291.234	415.2188
03-03-17-12-59-56	MouseDown	0	17.74329	1291.234	415.2188
03-03-17-12-59-56	nextTutorial	5	17.89507	1291.234	415.2188
03-03-17-12-59-56	MouseUp	0	17.89507	1291.234	415.2188
03-03-17-12-59-57	MouseDown	0	18.20955	1288.145	423.4883
03-03-17-12-59-57	nextTutorial	6	18.30991	1287.145	423.4883
03-03-17-12-59-57	MouseUp	0	18.30991	1287.145	423.4883
03-03-17-12-59-57	MouseMoveS	0	18.34345	1287.145	423.4883
03-03-17-12-59-57	MouseDown	0	18.82669	1287.145	423.4883
03-03-17-12-59-57	endTutorial	7	18.92688	1287.145	423.4883
03-03-17-12-59-57	MouseUp	0	18.92688	1287.145	423.4883
03-03-17-12-59-58	MouseMoveV	-0.553898	19.44292	1293.371	414.1289
03-03-17-12-59-58	MouseMoveS	0	19.54305	1293.371	414.1289
03-03-17-12-59-58	MouseMoveD	113.1412	19.65962	1180.23	414.4766
03-03-17-12-59-58	MouseMoveV	-0.5564538	19.65962	1180.23	414.4766
03-03-17-12-59-58	MouseMoveD	354.0894	19.76011	828.1445	452.0898
03-03-17-12-59-58	MouseMoveS	0	19.86022	828.1445	452.0898
03-03-17-12-59-58	MouseMoveD	121.1404	20.07612	697.5469	536.7148
03-03-17-12-59-59	MouseMoveV	0	20.37698	696.5469	541.5039
03-03-17-12-59-59	MouseMoveS	0	20.49275	696.5469	541.5039
03-03-17-12-59-59	MouseMoveV	-0.8180901	21.02603	706.9492	548.8164
03-03-17-12-59-59	MouseMoveD	495.0431	21.12656	1140.531	787.7188
03-03-17-13-00-00	tooltip	PlaceButton	21.52633	1233.605	812.7031
03-03-17-13-00-00	MouseMoveS	0	22.04321	1237.781	830.6797
03-03-17-13-00-01	MouseMoveS	0	22.85961	1237.781	840.7227
03-03-17-13-00-02	tooltip	Place_Semaphore	23.50983	1185.664	812.0078
03-03-17-13-00-02	MouseMoveV	-0.4825688	23.50983	1185.664	812.0078
03-03-17-13-00-02	MouseMoveD	702.2642	23.62659	513.1797	609.6719
03-03-17-13-00-02	MouseMoveD	144.2337	23.95964	529.3789	680.0195
03-03-17-13-00-02	MouseMoveV	-0.8518739	23.95964	529.3789	680.0195
03-03-17-13-00-03	MouseMoveS	0	24.29289	555.7578	689.332
03-03-17-13-00-03	MouseMoveV	0	24.39313	555.7578	690.0273
03-03-17-13-00-03	MouseMoveV	0	24.50937	556.7578	690.0273
03-03-17-13-00-03	OnMouseComponent	delivery/3001	24.65967	589.4492	698.3867
03-03-17-13-00-03	OutMouseComponent	delivery/3001	24.72622	651.0898	715.1016
03-03-17-13-00-03	MouseMoveV	-0.9999505	24.95953	651.1328	715.1484
03-03-17-13-00-03	OnMouseComponent	delivery/3001	25.10948	649.4375	714.1484
03-03-17-13-00-04	MouseMoveS	0	25.49339	628.6328	713.1484
03-03-17-13-00-04	OnHoverBehavior	delivery	25.57635	628.6328	713.1484
03-03-17-13-00-04	EndHoverBehaviorf	delivery	25.87914	625.6328	713.1484
03-03-17-13-00-04	MouseMoveS	0	26.05986	625.6328	713.1484
03-03-17-13-00-04	OnHoverBehavior	delivery	26.09329	625.6328	713.1484
03-03-17-13-00-05	EndHoverBehaviorf	delivery	26.37591	625.6328	712.1484
03-03-17-13-00-05	MouseMoveV	-0.8021539	26.40929	633.9922	706.9258
03-03-17-13-00-05	OutMouseComponent	delivery/3001	26.49265	658.0195	678.7148
03-03-17-13-00-05	MouseMoveD	190.6387	26.52616	754.1406	558.9141
03-03-17-13-00-05	OnMouseComponent	semaphore/4001	26.57653	1056.078	254.8867
03-03-17-13-00-05	OutMouseComponent	semaphore/4001	26.59288	1116.672	194.2891
03-03-17-13-00-05	MouseMoveD	678.4814	26.66308	1190.852	39.66406
03-03-17-13-00-05	MouseMoveV	-0.9511245	26.97608	1196.379	33.35156
03-03-17-13-00-05	MouseDown	0	27.17624	1189.066	39.57422
03-03-17-13-00-06	SubmitCurrentLevelPlay	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/currentLevel.txt	27.22597	1189.066	39.57422
03-03-17-13-00-07	MouseUp	0	27.22597	1189.066	39.57422
03-03-17-13-00-07	MouseMoveS	0	27.66008	1179.449	48.10156
03-03-17-13-00-08	TriggerLoadLevel	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/play_out_4793389709510835259.txt	28.94247	1179.449	53.23828
03-03-17-13-00-08	MouseMoveD	110.2718	29.21498	1112.234	191.7969
03-03-17-13-00-09	MouseMoveS	0	29.5427	1066.961	255.5273
03-03-17-13-00-09	MouseMoveV	0	29.77595	1066.961	254.5273
03-03-17-13-00-09	MouseMoveS	0	29.89287	1066.961	254.5273
03-03-17-13-00-09	MouseMoveV	0	30.019	1065.961	254.5273
03-03-17-13-00-09	MouseMoveS	0	30.12617	1065.961	254.5273
03-03-17-13-00-09	MouseMoveS	0	30.35898	1064.961	254.5273
03-03-17-13-00-14	TriggerGoalPopUp	You hit a dead end. Sorry, try again!	35.04303	1064.961	254.5273
03-03-17-13-00-16	MouseMoveV	0.5280039	36.943	839.7305	328.0547
03-03-17-13-00-16	MouseMoveD	103.4746	37.1594	802.1172	395.2227
03-03-17-13-00-16	MouseMoveV	-0.8479556	37.1594	802.1172	395.2227
03-03-17-13-00-16	MouseDown	0	37.35908	800.0273	413.1992
03-03-17-13-00-17	MouseUp	0	37.44274	800.0273	413.1992
03-03-17-13-00-17	MouseMoveV	0	37.4922	802.0273	413.1992
03-03-17-13-00-17	MouseMoveS	0	37.69267	863.6719	401.707
03-03-17-13-00-17	MouseMoveD	194.7446	37.90932	981.6836	557.3789
03-03-17-13-00-17	TriggerLoadLevel		37.95905	1101.832	703.6445
03-03-17-13-00-17	MouseMoveD	291.8867	38.02981	1169.742	780.6094
