METADATA
level_id	3
level_title	More Roads
goal_string	Deliver 4 packages with each arrow delivering at least 2
goal_struct	{"desired":[],"required":[{"id":1001,"condition":"gt","value":1,"property":"delivered","type":"thread","thread_id":0},{"id":1002,"condition":"gt","value":1,"property":"delivered","type":"thread","thread_id":0},{"id":3001,"condition":"gt","value":1,"property":"delivered","type":"delivery","thread_id":0},{"id":3002,"condition":"gt","value":1,"property":"delivered","type":"delivery","thread_id":0}]}
player_palette	{"colors":{"count":2},"semaphore":{"count":-1},"signal":{"count":-1},"painter":{"count":0}}
time_pickup_min	0
time_delivery_min	1
time_exchange_min	0
time_pickup_max	0
time_delivery_max	3
time_exchange_max	0
board_width	8
board_height	16

LAYOUT
-----FEC
-----J-J
-----NEI
-----J--
--FEEMEC
--J----J
FEOEEC-J
J-J--J-J
J-J--J-J
J-LEEOEI
J----J--
LEGEEI--
--J-----
FEK-----
J-J-----
LEI-----

COLORS
-----"""
-----"-"
-----"""
-----"--
--""""""
--"----"
!!#!!!-"
!-"--!-"
!-"--!-"
!-"""#""
!----!--
!!!!!!--
--!-----
!!!-----
!-!-----
!!!-----

DIRECTIONS
     >>V
     A V
     X<<
     A  
  X>>X>X
  A    V
X<X<<X V
V A  A V
V A  A V
V X<<X<X
V    A  
X>X>>X  
  V     
>>X     
A V     
A<<     

COMPONENTS
5002	diverter	2	11	S	L	{"direction_condition":"West","direction_default":"West","passed":0,"color":0,"directions_colors":[[],[],[],[]],"directions_types":[[],["Empty"],["Conditional"],[]]}
5001	diverter	5	4	S	L	{"direction_condition":"West","direction_default":"West","passed":0,"color":0,"directions_colors":[[],[],[],[]],"directions_types":[[],[],["Conditional"],["Empty"]]}
5004	intersection	2	13	S	L	{"directions":["South","South","South","South","South","South"],"passed":0,"color":0}
5003	intersection	5	2	S	L	{"directions":["North","North","North","North","North","North"],"passed":0,"color":0}
3002	delivery	3	11	S	L	{"accepted_colors":[],"delivered":0,"accepted_types":["Conditional"],"passed":0,"color":0,"denominator":2,"strict":0,"consumer":-1,"missed":0}
3001	delivery	7	7	S	L	{"accepted_colors":[],"delivered":0,"accepted_types":["Conditional"],"passed":0,"color":0,"denominator":2,"strict":0,"consumer":-1,"missed":0}
2001	pickup	2	6	S	L	{"picked":0,"passed":0,"color":1,"type":"Conditional"}
1002	thread	5	8	S	L	{"initial_direction":"North","time_pickup_max":-1,"delivered":0,"time_delivery_min":-1,"passed":0,"time_delivery_max":-1,"time_pickup_min":-1,"direction":"North","picked":0,"color":1,"capacity":-1,"delay":0,"time_exchange_min":-1,"missed":0,"time_exchange_max":-1}
1001	thread	4	9	S	L	{"initial_direction":"West","time_pickup_max":-1,"delivered":0,"time_delivery_min":-1,"passed":0,"time_delivery_max":-1,"time_pickup_min":-1,"direction":"West","picked":0,"color":2,"capacity":-1,"delay":0,"time_exchange_min":-1,"missed":0,"time_exchange_max":-1}

EXECUTION
M	0	1002	5	8	
M	0	1001	4	9	
M	1	1001	3	9	
M	2	1001	2	9	
M	5	1001	2	6	
M	6	1001	2	5	
M	7	1001	2	4	
M	10	1001	5	4	
M	12	1001	7	4	
M	15	1001	7	7	
M	16	1002	5	7	
M	17	1002	5	6	
M	20	1002	2	6	
M	17	1001	7	8	
M	21	1002	1	6	
M	21	1001	7	9	
M	23	1001	5	9	
M	24	1001	4	9	
M	25	1002	0	6	
M	30	1002	0	11	
M	32	1002	2	11	
M	25	1001	3	9	
M	33	1002	3	11	
M	33	1001	2	9	
M	36	1001	2	6	
M	37	1001	2	5	
M	38	1002	4	11	
M	39	1002	5	11	
M	41	1002	5	9	
M	42	1002	5	8	
M	43	1002	5	7	
M	44	1002	5	6	
M	47	1002	2	6	
M	48	1002	1	6	
M	48	1001	2	4	
M	51	1001	5	4	
M	52	1002	0	6	
M	57	1002	0	11	
M	59	1002	2	11	
M	53	1001	5	2	
M	55	1001	5	0	
M	57	1001	7	0	
M	59	1001	7	2	
M	61	1001	5	2	
M	62	1002	3	11	
M	63	1001	5	0	
M	65	1001	7	0	
M	67	1001	7	2	
M	69	1001	5	2	
M	71	1002	4	11	
M	72	1001	5	0	
M	74	1001	7	0	
M	76	1001	7	2	
M	78	1001	5	2	
M	80	1001	5	0	
M	82	1001	7	0	
M	84	1001	7	2	
M	86	1001	5	2	
M	88	1001	5	0	
M	90	1002	5	11	
M	92	1002	5	9	
M	93	1002	5	8	
M	94	1001	7	0	
M	96	1001	7	2	
M	98	1001	5	2	
M	100	1001	5	0	
M	102	1001	7	0	
M	103	1002	5	7	
M	105	1001	7	2	
M	107	1001	5	2	
M	109	1001	5	0	
M	111	1001	7	0	
M	113	1002	5	6	
M	116	1002	2	6	
M	113	1001	7	2	
M	115	1001	5	2	
M	117	1001	5	0	
M	119	1001	7	0	
M	121	1001	7	2	
M	122	1002	1	6	
M	124	1001	5	2	
M	126	1001	5	0	
M	128	1001	7	0	
M	130	1001	7	2	
M	132	1002	0	6	
M	137	1002	0	11	
M	139	1002	2	11	
M	132	1001	5	2	
M	134	1001	5	0	
M	136	1001	7	0	
M	138	1001	7	2	
M	140	1001	5	2	
M	141	1002	3	11	
M	142	1001	5	0	
M	144	1001	7	0	
M	146	1001	7	2	
M	148	1001	5	2	
M	150	1002	4	11	
M	150	1001	5	0	
M	152	1001	7	0	
M	154	1001	7	2	
M	156	1001	5	2	
M	158	1001	5	0	
M	159	1002	5	11	
M	161	1002	5	9	
M	162	1002	5	8	
M	160	1001	7	0	
M	162	1001	7	2	
M	164	1001	5	2	
M	166	1001	5	0	
M	168	1002	5	7	
M	168	1001	7	0	
M	170	1001	7	2	
M	172	1001	5	2	
M	174	1001	5	0	
M	176	1001	7	0	
M	177	1002	5	6	
M	180	1002	2	6	
M	181	1002	1	6	
M	182	1002	0	6	
M	187	1002	0	11	
M	189	1002	2	11	
M	183	1001	7	2	
M	185	1001	5	2	
M	187	1001	5	0	
M	189	1001	7	0	
M	191	1002	3	11	
M	191	1001	7	2	
M	193	1001	5	2	
M	195	1001	5	0	
M	197	1001	7	0	
M	199	1001	7	2	
M	200	1002	4	11	
M	201	1001	5	2	
M	203	1001	5	0	
M	205	1001	7	0	
M	207	1001	7	2	
M	209	1002	5	11	
M	211	1002	5	9	
M	212	1002	5	8	
M	213	1002	5	7	
M	213	1001	5	2	
M	215	1001	5	0	
M	217	1001	7	0	
M	219	1001	7	2	
M	221	1001	5	2	
M	222	1002	5	6	
M	225	1002	2	6	
M	223	1001	5	0	
M	225	1001	7	0	
M	227	1001	7	2	
M	229	1001	5	2	
M	231	1001	5	0	
M	233	1001	7	0	
M	235	1001	7	2	
M	237	1001	5	2	
M	239	1001	5	0	
M	240	1002	1	6	
M	241	1002	0	6	
M	246	1002	0	11	
M	248	1002	2	11	
M	242	1001	7	0	
M	244	1001	7	2	
M	246	1001	5	2	
M	248	1001	5	0	
M	250	1002	3	11	
M	250	1001	7	0	
M	252	1001	7	2	
M	254	1001	5	2	
M	256	1001	5	0	
M	258	1001	7	0	
M	259	1002	4	11	
M	260	1002	5	11	
M	262	1002	5	9	
M	263	1002	5	8	
M	265	1001	7	2	
M	267	1001	5	2	
M	269	1001	5	0	
M	271	1001	7	0	
M	273	1002	5	7	
M	273	1001	7	2	
M	275	1001	5	2	
M	277	1001	5	0	
M	279	1001	7	0	
M	281	1001	7	2	
M	282	1002	5	6	
M	285	1002	2	6	
M	283	1001	5	2	
M	285	1001	5	0	
M	287	1001	7	0	
M	289	1001	7	2	
M	291	1002	1	6	
M	291	1001	5	2	
M	293	1001	5	0	
M	295	1001	7	0	
M	297	1001	7	2	
M	299	1001	5	2	
M	300	1002	0	6	
M	305	1002	0	11	
M	307	1002	2	11	
M	301	1001	5	0	
M	303	1001	7	0	
M	305	1001	7	2	
M	307	1001	5	2	
M	309	1001	5	0	
M	311	1001	7	0	
M	313	1001	7	2	
M	315	1001	5	2	
M	317	1001	5	0	
M	319	1001	7	0	
M	321	1001	7	2	
M	323	1001	5	2	
M	325	1001	5	0	
M	327	1001	7	0	
M	329	1001	7	2	
M	331	1001	5	2	
M	333	1001	5	0	
M	335	1001	7	0	
M	336	1002	3	11	
M	338	1001	7	2	
M	340	1001	5	2	
M	342	1001	5	0	
M	344	1001	7	0	
M	346	1001	7	2	
M	348	1001	5	2	
M	350	1001	5	0	
M	352	1001	7	0	
M	354	1001	7	2	
M	355	1002	4	11	
M	356	1002	5	11	
M	358	1002	5	9	
M	359	1002	5	8	
M	361	1001	5	2	
M	363	1001	5	0	
M	365	1001	7	0	
M	367	1001	7	2	
M	369	1002	5	7	
M	370	1002	5	6	
M	373	1002	2	6	
M	370	1001	5	2	
M	372	1001	5	0	
M	374	1001	7	0	
M	376	1001	7	2	
M	378	1001	5	2	
M	379	1002	1	6	
M	381	1001	5	0	
M	383	1001	7	0	
M	385	1001	7	2	
M	387	1001	5	2	
M	389	1001	5	0	
M	391	1001	7	0	
M	393	1001	7	2	
M	395	1001	5	2	
M	397	1001	5	0	
M	399	1001	7	0	
M	401	1001	7	2	
M	403	1001	5	2	
M	405	1001	5	0	
M	407	1001	7	0	
M	409	1001	7	2	
M	411	1001	5	2	
M	413	1001	5	0	
M	415	1001	7	0	
M	416	1002	0	6	
M	421	1002	0	11	
M	423	1002	2	11	
M	425	1001	7	2	
M	427	1001	5	2	
M	429	1001	5	0	
M	431	1001	7	0	
M	433	1002	3	11	
M	434	1002	4	11	
M	434	1001	7	2	
M	436	1001	5	2	
M	438	1001	5	0	
M	440	1001	7	0	
M	442	1001	7	2	
M	443	1002	5	11	
M	445	1002	5	9	
M	446	1002	5	8	
M	444	1001	5	2	
M	446	1001	5	0	
M	448	1001	7	0	
M	450	1001	7	2	
M	452	1002	5	7	
M	453	1002	5	6	
M	456	1002	2	6	
M	457	1002	1	6	
M	457	1001	5	2	
M	459	1001	5	0	
