METADATA
level_id	3
level_title	More Roads
goal_string	Deliver 4 packages with each arrow delivering at least 2
goal_struct	{"desired":[],"required":[{"id":1001,"condition":"gt","value":1,"property":"delivered","type":"thread","thread_id":0},{"id":1002,"condition":"gt","value":1,"property":"delivered","type":"thread","thread_id":0},{"id":3001,"condition":"gt","value":1,"property":"delivered","type":"delivery","thread_id":0},{"id":3002,"condition":"gt","value":1,"property":"delivered","type":"delivery","thread_id":0}]}
player_palette	{"colors":{"count":2},"semaphore":{"count":-1},"signal":{"count":-1},"painter":{"count":0}}
time_pickup_min	0
time_delivery_min	1
time_exchange_min	0
time_pickup_max	0
time_delivery_max	3
time_exchange_max	0
board_width	8
board_height	16

LAYOUT
-----FEC
-----J-J
-----NEI
-----J--
--FEEMEC
--J----J
FEOEEC-J
J-J--J-J
J-J--J-J
J-LEEOEI
J----J--
LEGEEI--
--J-----
FEK-----
J-J-----
LEI-----

COLORS
-----"""
-----"-"
-----"""
-----"--
--""""""
--"----"
!!#!!!-"
!-"--!-"
!-"--!-"
!-"""#""
!----!--
!!!!!!--
--!-----
!!!-----
!-!-----
!!!-----

DIRECTIONS
     >>V
     A V
     X<<
     A  
  X>>X>X
  A    V
X<X<<X V
V A  A V
V A  A V
V X<<X<X
V    A  
X>X>>X  
  V     
>>X     
A V     
A<<     

COMPONENTS
5002	diverter	2	11	S	L	{"direction_condition":"West","direction_default":"West","passed":0,"color":0,"directions_colors":[[],[],[],[]],"directions_types":[[],["Empty"],["Conditional"],[]]}
5001	diverter	5	4	S	L	{"direction_condition":"West","direction_default":"West","passed":0,"color":0,"directions_colors":[[],[],[],[]],"directions_types":[[],[],["Conditional"],["Empty"]]}
5004	intersection	2	13	S	L	{"directions":["South","South","South","South","South","South"],"passed":0,"color":0}
5003	intersection	5	2	S	L	{"directions":["North","North","North","North","North","North"],"passed":0,"color":0}
3002	delivery	3	11	S	L	{"accepted_colors":[],"delivered":0,"accepted_types":["Conditional"],"passed":0,"color":0,"denominator":2,"strict":0,"consumer":-1,"missed":0}
3001	delivery	7	7	S	L	{"accepted_colors":[],"delivered":0,"accepted_types":["Conditional"],"passed":0,"color":0,"denominator":2,"strict":0,"consumer":-1,"missed":0}
2001	pickup	2	6	S	L	{"picked":0,"passed":0,"color":1,"type":"Conditional"}
1002	thread	5	8	S	L	{"initial_direction":"North","time_pickup_max":-1,"delivered":0,"time_delivery_min":-1,"passed":0,"time_delivery_max":-1,"time_pickup_min":-1,"direction":"North","picked":0,"color":1,"capacity":-1,"delay":0,"time_exchange_min":-1,"missed":0,"time_exchange_max":-1}
1001	thread	4	9	S	L	{"initial_direction":"West","time_pickup_max":-1,"delivered":0,"time_delivery_min":-1,"passed":0,"time_delivery_max":-1,"time_pickup_min":-1,"direction":"West","picked":0,"color":2,"capacity":-1,"delay":0,"time_exchange_min":-1,"missed":0,"time_exchange_max":-1}

EXECUTION
M	0	1002	5	8	
M	0	1001	4	9	
M	1	1001	3	9	
M	2	1001	2	9	
M	5	1001	2	6	
M	6	1002	5	7	
M	6	1001	2	5	
M	7	1002	5	6	
M	10	1002	2	6	
M	7	1001	2	4	
M	10	1001	5	4	
M	11	1002	1	6	
M	12	1001	7	4	
M	15	1001	7	7	
M	16	1002	0	6	
M	21	1002	0	11	
M	23	1002	2	11	
M	25	1002	2	13	
M	27	1002	2	15	
M	29	1002	0	15	
M	31	1002	0	13	
M	33	1002	2	13	
M	24	1001	7	8	
M	34	1001	7	9	
M	36	1001	5	9	
M	37	1001	4	9	
M	39	1002	2	15	
M	41	1002	0	15	
M	43	1002	0	13	
M	45	1002	2	13	
M	38	1001	3	9	
M	47	1002	2	15	
M	49	1002	0	15	
M	51	1002	0	13	
M	53	1002	2	13	
M	55	1002	2	15	
M	57	1002	0	15	
M	59	1002	0	13	
M	61	1002	2	13	
M	63	1002	2	15	
M	65	1001	2	9	
M	68	1001	2	6	
M	69	1001	2	5	
M	70	1002	0	15	
M	72	1002	0	13	
M	74	1002	2	13	
M	76	1002	2	15	
M	78	1002	0	15	
M	79	1001	2	4	
M	82	1001	5	4	
M	84	1001	7	4	
M	87	1001	7	7	
M	88	1001	7	8	
M	89	1001	7	9	
M	91	1001	5	9	
M	92	1001	4	9	
M	93	1001	3	9	
M	94	1001	2	9	
M	97	1001	2	6	
M	99	1002	0	13	
M	101	1002	2	13	
M	103	1002	2	15	
M	105	1002	0	15	
M	98	1001	2	5	
M	107	1002	0	13	
M	109	1002	2	13	
M	111	1002	2	15	
M	113	1002	0	15	
M	115	1002	0	13	
M	117	1002	2	13	
M	119	1002	2	15	
M	121	1002	0	15	
M	123	1002	0	13	
M	116	1001	2	4	
M	119	1001	5	4	
M	126	1001	7	4	
M	129	1001	7	7	
M	130	1002	2	13	
M	132	1002	2	15	
M	134	1002	0	15	
M	136	1002	0	13	
M	138	1002	2	13	
M	139	1001	7	8	
M	141	1002	2	15	
M	143	1002	0	15	
M	145	1002	0	13	
M	147	1002	2	13	
M	149	1002	2	15	
M	151	1002	0	15	
M	153	1002	0	13	
M	155	1002	2	13	
M	157	1002	2	15	
M	159	1002	0	15	
M	161	1002	0	13	
M	163	1002	2	13	
M	165	1002	2	15	
M	158	1001	7	9	
M	160	1001	5	9	
M	161	1001	4	9	
M	167	1002	0	15	
M	169	1002	0	13	
M	171	1002	2	13	
M	173	1002	2	15	
M	175	1002	0	15	
M	177	1002	0	13	
M	179	1002	2	13	
M	181	1002	2	15	
M	183	1002	0	15	
M	185	1002	0	13	
M	187	1002	2	13	
M	189	1002	2	15	
M	191	1002	0	15	
M	193	1002	0	13	
M	185	1001	3	9	
M	194	1001	2	9	
M	197	1001	2	6	
M	198	1001	2	5	
M	200	1002	2	13	
M	202	1002	2	15	
M	204	1002	0	15	
M	206	1002	0	13	
M	208	1002	2	13	
M	210	1002	2	15	
M	212	1002	0	15	
M	214	1002	0	13	
M	216	1002	2	13	
M	208	1001	2	4	
M	211	1001	5	4	
M	218	1002	2	15	
M	220	1002	0	15	
M	222	1002	0	13	
M	224	1002	2	13	
M	218	1001	7	4	
M	221	1001	7	7	
M	226	1001	7	8	
M	227	1002	2	15	
M	229	1002	0	15	
M	231	1002	0	13	
M	233	1002	2	13	
M	235	1002	2	15	
M	227	1001	7	9	
M	229	1001	5	9	
M	230	1001	4	9	
M	237	1002	0	15	
M	239	1002	0	13	
M	241	1002	2	13	
M	243	1002	2	15	
M	245	1002	0	15	
M	247	1002	0	13	
M	249	1002	2	13	
M	251	1002	2	15	
M	253	1002	0	15	
M	255	1002	0	13	
M	257	1002	2	13	
M	259	1002	2	15	
M	261	1002	0	15	
M	254	1001	3	9	
M	263	1001	2	9	
M	266	1001	2	6	
M	267	1001	2	5	
M	268	1002	0	13	
M	270	1002	2	13	
M	272	1002	2	15	
M	274	1002	0	15	
M	276	1002	0	13	
M	268	1001	2	4	
M	271	1001	5	4	
M	278	1002	2	13	
M	280	1002	2	15	
M	282	1002	0	15	
M	284	1002	0	13	
M	278	1001	7	4	
M	281	1001	7	7	
M	286	1001	7	8	
M	287	1002	2	13	
M	289	1002	2	15	
M	291	1002	0	15	
M	293	1002	0	13	
M	295	1002	2	13	
M	296	1001	7	9	
M	298	1001	5	9	
M	299	1001	4	9	
M	300	1001	3	9	
M	301	1001	2	9	
M	304	1001	2	6	
M	305	1001	2	5	
M	307	1002	2	15	
M	309	1002	0	15	
M	311	1002	0	13	
M	313	1002	2	13	
M	306	1001	2	4	
M	309	1001	5	4	
M	315	1002	2	15	
M	317	1002	0	15	
M	319	1002	0	13	
M	321	1002	2	13	
M	323	1002	2	15	
M	316	1001	7	4	
M	319	1001	7	7	
M	324	1001	7	8	
M	326	1002	0	15	
M	328	1002	0	13	
M	330	1002	2	13	
M	332	1002	2	15	
M	334	1002	0	15	
M	336	1002	0	13	
M	338	1002	2	13	
M	340	1002	2	15	
M	342	1002	0	15	
M	343	1001	7	9	
M	345	1001	5	9	
M	346	1001	4	9	
M	348	1002	0	13	
M	350	1002	2	13	
M	352	1002	2	15	
M	354	1002	0	15	
M	356	1001	3	9	
M	357	1001	2	9	
M	360	1001	2	6	
M	361	1002	0	13	
M	363	1002	2	13	
M	365	1002	2	15	
M	367	1002	0	15	
M	369	1002	0	13	
M	361	1001	2	5	
M	371	1002	2	13	
M	373	1002	2	15	
M	375	1002	0	15	
M	377	1002	0	13	
M	379	1001	2	4	
M	382	1001	5	4	
M	383	1002	2	13	
M	385	1002	2	15	
M	387	1002	0	15	
M	389	1002	0	13	
M	391	1002	2	13	
M	384	1001	7	4	
M	387	1001	7	7	
M	393	1002	2	15	
M	395	1002	0	15	
M	397	1002	0	13	
M	399	1002	2	13	
M	401	1002	2	15	
M	403	1002	0	15	
M	405	1002	0	13	
M	407	1002	2	13	
M	409	1002	2	15	
M	411	1002	0	15	
M	413	1002	0	13	
M	415	1002	2	13	
M	417	1002	2	15	
M	419	1002	0	15	
M	421	1002	0	13	
M	423	1002	2	13	
M	425	1002	2	15	
M	427	1002	0	15	
M	429	1002	0	13	
M	431	1002	2	13	
M	433	1002	2	15	
M	435	1002	0	15	
M	437	1002	0	13	
M	439	1002	2	13	
M	441	1002	2	15	
M	443	1002	0	15	
M	445	1002	0	13	
M	437	1001	7	8	
M	447	1002	2	13	
M	449	1002	2	15	
M	451	1002	0	15	
M	453	1002	0	13	
M	455	1002	2	13	
M	457	1002	2	15	
M	459	1002	0	15	
M	461	1002	0	13	
M	463	1002	2	13	
M	464	1001	7	9	
M	466	1001	5	9	
M	467	1001	4	9	
M	469	1002	2	15	
M	471	1002	0	15	
M	473	1002	0	13	
M	475	1002	2	13	
M	477	1001	3	9	
M	478	1001	2	9	
M	481	1001	2	6	
M	482	1002	2	15	
M	484	1002	0	15	
M	486	1002	0	13	
M	488	1002	2	13	
M	490	1002	2	15	
